input-event0.txt
Event: time 1659312653.017851, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.048811, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312653.048833, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.079838, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312653.079846, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.121185, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312653.121193, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.162534, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312653.162558, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.193574, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312653.193586, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312653.431486, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.431495, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.493542, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.493552, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.534902, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.534912, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.576253, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.576262, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.607258, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.607266, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.638265, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.638273, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.679635, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.679643, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.710665, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.710674, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.741683, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.741691, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.772681, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.772691, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.803690, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.803699, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.886379, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.886387, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.927747, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.927755, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312653.969095, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312653.969103, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312654.072452, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.072464, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.103427, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.103438, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.186156, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.186165, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.217201, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.217210, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.258529, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.258545, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.299872, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.299881, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.330871, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.330880, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.361866, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.361875, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.403207, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.403225, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.444528, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.444537, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.475535, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.475544, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.527206, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.527214, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.558195, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.558211, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.589172, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.589180, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.640871, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.640880, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.806446, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.806455, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.858108, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.858122, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312654.889133, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312654.889141, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312656.006076, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312656.006089, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312656.088794, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312656.088804, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312656.409178, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312656.409187, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312656.574534, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312656.574544, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312659.574299, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312659.574314, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.125383, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.125412, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.177043, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.177052, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.239084, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.239093, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.301156, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.301164, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.352875, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.352886, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.383871, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.383880, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.435592, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.435600, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.466622, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.466631, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.507978, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.507987, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.549367, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.549375, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.580401, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.580409, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.621768, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.621777, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.694234, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.694243, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.725240, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.725249, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.776978, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.776988, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.818278, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312661.818287, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312661.942316, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312661.942325, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.025119, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.025134, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.066457, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.066469, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.118116, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.118124, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.159487, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.159496, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.190503, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.190511, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.231844, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.231852, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.262876, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.262893, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.376608, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.376617, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.407635, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.407643, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.438630, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.438639, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.490288, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.490302, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.531652, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.531661, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.573009, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.573020, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.614377, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.614386, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312662.655697, type 1 (EV_KEY), code 108 (KEY_DOWN), value 1
Event: time 1659312662.655713, type 1 (EV_KEY), code 108 (KEY_DOWN), value 0
Event: time 1659312665.779823, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.779835, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.841849, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.841858, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.872923, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.872934, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.903949, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.903958, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.935023, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.935032, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.966063, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.966071, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312665.997093, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312665.997101, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312666.028240, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312666.028256, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312666.079877, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312666.079886, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312666.110887, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312666.110896, type 1 (EV_KEY), code 103 (KEY_UP), value 0
Event: time 1659312666.172973, type 1 (EV_KEY), code 103 (KEY_UP), value 1
Event: time 1659312666.172984, type 1 (EV_KEY), code 103 (KEY_UP), value 0
